"player","position","team","bye","dstBlk","dstFumlRec","dstInt","dstPtsAllow","dstRetTd","dstSack","dstSafety","dstTd","fg","fg0019","fg0039","fg2029","fg3039","fg4049","fg50","fgAtt","fgMiss","fumbles","games","pass300","pass350","pass40","pass400","passAtt","passComp","passCompPct","passInc","passInt","passTds","passYds","rec","rec100","rec150","rec200","rec40","recTds","recYds","regTds","returnTds","returnYds","rush100","rush150","rush200","rush40","rushAtt","rushTds","rushYds","sacks","twoPts","xp","status","yahooId","fbgId","cbsId","foxId","fftId","birthdate","draftYear","mflId"
"Browns","DST","CLE",13,0.1,0.6485,0.948071428571429,24.4953314659197,0,1.67835714285714,0,0.13734827264239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,"DEF",100005,"clexxx99",,,,,,507
"Cowboys","DST","DAL",7,0.1,0.460597572362278,0.845428571428571,21.7464985994398,0,2.25928571428571,0.0931839402427638,0.069467787114846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,0,0,0,0,0,0,0,0,0,0,"DEF",100006,"dalxxx99",,,,,,516
"Broncos","DST","DEN",11,0.1,0.871571428571429,1.062,19.2507936507936,0,2.84671428571429,0.0321195144724557,0.206816059757236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,0,0,0,0,0,0,0,0,"DEF",100007,"denxxx99",,,,,,511
"Lions","DST","DET",10,0.1,0.727428571428571,0.841785714285714,18.5849673202614,0,3.13978571428571,0.0610644257703081,0.106816059757236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,0,0,0,0,0,0,0,0,0,"DEF",100008,"detxxx99",,,,,,522
"Packers","DST","GB",4,0.1,0.616285714285714,1.01414285714286,20.4631185807656,0,2.73771428571429,0,0.201587301587302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,"DEF",100009,"gnbxxx99",,,,,,523
"Titans","DST","TEN",13,0.1,0.5,0.677071428571429,27.0207282913165,0,2.52864285714286,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1,0,0,0,0,0,0,0,0,0,0,"DEF",100010,"otixxx99",,,,,,508
"Texans","DST","HOU",9,0.1,0.718487394957983,0.761285714285714,18.8915032679739,0,2.9735,0.0321195144724557,0.132119514472456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2,0,0,0,0,0,0,0,0,0,0,"DEF",100034,"htxxxx99",,,,,,532
"Colts","DST","IND",10,0.1,0.743142857142857,1.1385,24.6870214752568,0,2.10635714285714,0.0305322128851541,0.388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,0,0,0,0,0,"DEF",100011,"cltxxx99",,,,,,502
"Jaguars","DST","JAC",5,0.1,0.694771241830065,0.962214285714286,23.6947712418301,0,2.33978571428571,0,0.167880485527544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7,0,0,0,0,0,0,0,0,0,0,"DEF",100030,"jaxxxx99",,,,,,509
"Chiefs","DST","KC",5,0.1,0.647285714285714,1.13492857142857,17.6671335200747,0,2.34378571428571,0,0.198412698412698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3,0,0,0,0,0,0,0,0,0,0,"DEF",100012,"kanxxx99",,,,,,512
"Rams","DST","LA",8,0.1,0.835390946502057,0.6,23.6,0,2.83539094650206,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,0,0,"DEF",100014,"ramxxx99",,,,,,528
"Raiders","DST","OAK",10,0.1,0.694771241830065,0.853428571428572,23.5526610644258,0,2.12471428571429,0.0610644257703081,0.169467787114846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,"DEF",100013,"raixxx99",,,,,,513
"Dolphins","DST","MIA",8,0.1,0.340522875816993,0.826428571428572,25.9250233426704,0,1.905,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8,0,0,0,0,0,0,0,0,0,0,"DEF",100015,"miaxxx99",,,,,,503
"Vikings","DST","MIN",6,0.1,0.713357142857143,0.904214285714286,19.5814192343604,0,2.99492857142857,0,0.161064425770308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3,0,0,0,0,0,0,0,0,0,0,"DEF",100016,"minxxx99",,,,,,524
"Patriots","DST","NE",9,0.1,0.703641456582633,0.700428571428571,18.6709617180205,0,2.73885714285714,0,0.167880485527544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0,0,0,0,"DEF",100017,"nwexxx99",,,,,,504
"Saints","DST","NO",5,0.1,0.799071428571429,0.841785714285714,26.2679738562092,0.1,1.77421428571429,0,0.169467787114846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,"DEF",100018,"norxxx99",,,,,,529
"Giants","DST","NYG",8,0.1,0.891596638655462,0.731428571428572,25.2923436041083,0,2.18992857142857,0,0.174696545284781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,"DEF",100019,"nygxxx99",,,,,,517
"Jets","DST","NYJ",11,0.1,0.671857142857143,0.7395,18.2799253034547,0,2.85435714285714,0,0.106816059757236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,0,0,0,0,0,0,0,0,0,0,"DEF",100020,"nyjxxx99",,,,,,505
"Eagles","DST","PHI",4,,0.6989,1.0429,23.0575260804769,,2.5041,0.0487332339791356,0.246199701937407,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,"DEF",100021,"phixxx99",,,,,,518
"Cardinals","DST","ARI",9,0.1,1.0375,0.996,19.2918767507003,0,2.22307142857143,0,0.205228758169935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,0,0,0,0,0,0,0,0,0,0,"DEF",100022,"crdxxx99",,,,,,519
"Steelers","DST","PIT",8,0.1,0.825303454715219,0.870357142857143,21.9172735760971,0,2.40585714285714,0,0.13734827264239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1,0,0,0,0,0,0,0,0,0,0,"DEF",100023,"pitxxx99",,,,,,510
"Chargers","DST","SD",11,0.1,0.657422969187675,0.998428571428572,22.8909430438842,0,2.45335714285714,0.235,0.101587301587302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4,0,0,0,0,0,0,0,0,0,0,"DEF",100024,"sdgxxx99",,,,,,514
"49ers","DST","SF",8,0.1,0.396358543417367,0.750785714285714,25.0614379084967,0,2.05957142857143,0,0.132119514472456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3,0,0,0,0,0,0,0,0,0,0,"DEF",100025,"sfoxxx99",,,,,,530
"Seahawks","DST","SEA",5,0.1,0.747142857142857,0.847,14.0487394957983,0,2.06207142857143,0,0.341285714285714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,0,0,0,0,0,0,0,"DEF",100026,"seaxxx99",,,,,,515
"Buccaneers","DST","TB",6,0.1,0.776928571428572,0.747142857142857,26.386741363212,0.1,2.30721428571429,0.0321195144724557,0.169467787114846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2,0,0,0,0,0,0,0,0,0,0,"DEF",100027,"tamxxx99",,,,,,525
"Redskins","DST","WAS",9,0.1,0.962214285714286,0.772928571428572,25.9358543417367,0,2.37757142857143,0.0915966386554622,0.340071428571429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4,0,0,0,0,0,0,0,0,0,0,"DEF",100028,"wasxxx99",,,,,,520
"Will Johnson","RB","NYG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902606310013717,,0,0,,,,0,0,0,0.451303155006859,0,0,0,"ACT",25706,"JohnWi00",1963572,4037,,"1989-11-14 00:00:00",2011,11015
"Zach Miller","TE","CHI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.55564285714286,,,,0.2,0.433198380566802,37.8290919606709,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",9444,"MillZa02",1674135,3706,,"1984-10-04 01:00:00",2009,9611
"Julian Edelman","WR","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,6.18414285714286,,,,0.1,0.428571428571429,63.8462695199537,,0,6.16217331499312,0,0,0,0,0.435390946502058,0,2.41950757575758,0,0,0,"ACT",9496,"EdelJu00",1674116,3915,11232,"1986-05-22 01:00:00",2009,9662
"Erik Lorig","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"ACT",24229,"LoriEr00",559816,3840,,"1986-11-17 00:00:00",2010,10035
"Sam Bradford","QB","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153763440860215,1,,,0.4,,30.0828518173346,19.0430568499534,63.2264853681267,11.0397949673812,0.968544935805991,1.06455064194009,214.221968616262,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.00521901211556,0.0679403541472507,4.78559201141227,2.4,0,0,"ACT",23976,"BradSa00",1123599,3893,11411,"1987-11-08 00:00:00",2010,9817
"Jimmy Clausen","QB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24023,"ClauJi00",1246081,4659,11458,"1988-09-21 01:00:00",2010,9818
"Thad Lewis","QB","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24311,"LewiTh01",1114348,3909,,"1987-11-19 00:00:00",2010,10097
"Colt McCoy","QB","WAS",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,1.68235294117647,1.15490196078431,72.6768955182073,0.527450980392157,0,0.281714285714286,12.8277142857143,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.447899159663866,0,1.48207142857143,0.224896836313618,0,0,"ACT",24060,"McCoCo00",584648,3831,,"1986-09-05 01:00:00",2010,9899
"Joique Bell","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",24262,"BellJo01",1662348,4274,11754,"1986-08-04 01:00:00",2010,10048
"LeGarrette Blount","RB","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069467787114846,1,0,0,0,0,0,0,0,0,0,0,0,1.18407142857143,0,0,0,0,0.0479285714285714,7.69120879120879,,0,0,,,,0.1,15.8552142857143,0.596124927703875,60.5824175824176,0,0,0,"ACT",24318,"BlouLe00",1620455,4082,11746,"1986-12-05 00:00:00",2010,9898
"Anthony Dixon","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",24149,"DixoAn00",1116464,3879,11583,"1987-09-24 01:00:00",2010,9975
"Jonathan Dwyer","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"UFA",24164,"DwyeJo00",1242895,3976,11598,"1989-07-26 01:00:00",2010,9834
"Toby Gerhart","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",24026,"GerhTo00",1117729,3883,11461,"1987-03-28 01:00:00",2010,9880
"Ryan Mathews","RB","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132119514472456,1,0,0,0,0,0,0,0,0,0,0,0,1.69207142857143,0,0,0,0,0.0765,12.2096009253904,,0,3.55337001375516,,,,0.1,12.8185714285714,0.398785714285714,56.1224985540775,0,0,0,"ACT",23987,"MathRy00",1273854,4052,11422,"1987-10-10 01:00:00",2010,9851
"Dexter McCluster","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",24011,"McClDe00",1137461,3914,11446,"1988-08-25 01:00:00",2010,9856
"C.J. Spiller","RB","NO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",23984,"SpilC.00",1127382,3888,11419,"1987-08-15 01:00:00",2010,9822
"James Starks","RB","GB",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947712418300654,1,0,0,0,0,0,0,0,0,0,0,0,1.5735,0,0,0,0,0.0479285714285714,12.9155581260844,,0,0,,,,0,7.72557142857143,0.1765,30.726951995373,0,0,0,"ACT",24169,"StarJa00",1123431,3777,11603,"1986-02-25 00:00:00",2010,9987
"Trindon Holliday","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",24173,"HollTr00",558554,3827,,"1986-04-27 01:00:00",2010,9990
"Ed Dickson","TE","CAR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.16059757236228,,,,0,0.3115,11.5923571428571,,0,0.0449793672627235,0,0,0,0,0,0,0,0,0,0,"ACT",24045,"DickEd00",565631,3788,11480,"1987-07-25 01:00:00",2010,9912
"Jim Dray","TE","BUF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.412044817927171,,,,0,0,3.111,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24208,"DrayJi00",559806,3839,11643,"1986-12-31 00:00:00",2010,10015
"Garrett Graham","TE","DEN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24093,"GrahGa00",565190,3818,11528,"1986-08-04 01:00:00",2010,9936
"Jimmy Graham","TE","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,2.46357142857143,,,,0.1,0.252071428571429,33.0629265471371,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24070,"GrahJi00",1691166,3787,11505,"1986-11-24 00:00:00",2010,9925
"Jermaine Gresham","TE","ARI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.37164285714286,,,,0,0.124571428571429,13.6677848467322,,0,0,0,0,0,0,0,0,0,0,0,0,"UFA",23996,"GresJe00",1123667,3894,11431,"1988-06-16 01:00:00",2010,9838
"Rob Gronkowski","TE","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2.34715750232992,,,,0,0.281547064305685,40.4087018544936,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24017,"GronRo00",1244303,3941,11452,"1989-05-14 01:00:00",2010,9902
"Clay Harbor","TE","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.27741935483871,,,,0,0,4.37651444547996,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24100,"HarbCl00",1682906,3785,11535,"1987-07-02 01:00:00",2010,9941
"Michael Hoomanawanui","TE","NO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,,,,0,0,5.8,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24108,"HoomMi00",1115114,3896,11542,"1988-07-04 01:00:00",2010,9946
"Anthony McCoy","TE","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24161,"McCoAn00",1117497,3836,,"1987-12-28 00:00:00",2010,9982
"Dennis Pitta","TE","BAL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.63078571428571,,,,0.1,0.356564488143435,31.12001156738,,0,0.449793672627235,0,0,0,0,0,0,0,0,0,0,"ACT",24089,"PittDe00",1273811,3720,11524,"1985-06-29 01:00:00",2010,9933
"Tony Moeaki","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24068,"MoeaTo00",563070,3770,,"1987-06-08 01:00:00",2010,9924
"Andrew Quarless","TE","DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24130,"QuarAn00",1117622,3927,11564,"1988-10-06 01:00:00",2010,9960
"Seyi Ajirotutu","WR","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.155020632737276,,,,0,0,1.48033012379642,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24435,"AjirSe00",1245530,3775,11776,"1987-06-12 01:00:00",2010,9718
"Arrelious Benn","WR","JAC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24014,"BennAr00",1272540,3944,,"1988-09-08 01:00:00",2010,9859
"Dez Bryant","WR","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.84992857142857,,,,0.2,0.550714285714286,63.7659340659341,,0,0.179917469050894,0,0,0,0,0,0,0.237545126353791,0,0,0,"ACT",23999,"BryaDe00",1272524,3964,11434,"1988-11-04 01:00:00",2010,9823
"Riley Cooper","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24135,"CoopRi00",1114590,3872,11569,"1987-09-09 01:00:00",2010,9964
"Eric Decker","WR","NYJ",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,5.16671428571429,,,,0.1,0.518142857142857,64.9045112781955,,0,1.93411279229711,0,0,0,0,0,0,0.247727272727273,0,0,0,"ACT",24062,"DeckEr00",584290,3807,11497,"1987-03-15 01:00:00",2010,9881
"Marcus Easley","WR","BUF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24082,"EaslMa00",1277467,3945,,"1987-11-02 00:00:00",2010,9931
"Jacoby Ford","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",24083,"FordJa01",1114251,3855,,"1987-07-27 01:00:00",2010,9874
"Brandon LaFell","WR","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,2.725,,,,0.1,0.181857142857143,37.099016772701,,0,0,0,0,0,0,0,0,0.68125,0,0,0,"ACT",24053,"LaFeBr00",558591,3826,11488,"1986-11-04 00:00:00",2010,9843
"Andre Roberts","WR","DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571785714285714,,,,0,0.0285714285714286,8.34013880855986,,0,34.6559834938102,0,0,0,0,0,0,0,0,0,0,"ACT",24063,"RobeAn00",1687529,3870,11498,"1988-01-09 00:00:00",2010,9921
"Emmanuel Sanders","WR","DEN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,4.58692857142857,,,,0.1,0.324571428571429,61.403007518797,,0,1.57427785419532,0,0,0,0,0.3,0,1.60056818181818,0,0,0,"ACT",24057,"SandEm00",564943,3856,11492,"1987-03-17 01:00:00",2010,9918
"Golden Tate","WR","DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305322128851541,1,0,0,0,0,0,0,0,0,0,0,0,5.43192857142857,,,,0.3,0.428428571428571,60.9123192596877,,0,3.68830811554333,0,0,0,0,0.5,0,2.08678700361011,0,0,0,"ACT",24035,"TateGo00",1265470,4008,11470,"1988-08-02 01:00:00",2010,9831
"Demaryius Thomas","WR","DEN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,5.1145,,,,0.1,0.375428571428572,63.5152111046848,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",23997,"ThomDe01",1114965,3918,11432,"1987-12-25 00:00:00",2010,9884
"Joe Webb","QB","CAR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"UFA",24175,"WebbJo00",1123545,3795,,"1986-11-14 00:00:00",2010,9992
"Michael Palmer","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"UFA",24271,"PalmMi00",4056,3889,,"1988-01-18 00:00:00",2010,10113
"Deji Karim","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"CUT",24156,"KariDe00",1686185,4720,11590,"1986-11-11 00:00:00",2010,9979
"Marc Mariani","WR","TEN",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,3.51997146932953,,0,58.1,0,0,0,0,0,0,0,0,0,0,"ACT",24198,"MariMa00",1633497,3867,,"1987-05-02 01:00:00",2010,10009
"Charles Clay","TE","BUF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.61407142857143,,,,0.1,0.2235,39.2705610179294,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24961,"ClayCh00",1265552,4009,12028,"1989-02-13 00:00:00",2011,10409
"Andy Dalton","QB","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441142857142857,1,,,0.6,,31.5792857142857,20.5960714285714,65.2306507857143,10.9832142857143,0.969809138230191,1.37883169462117,251.016425679584,0,0,0,0,0,0,0,,0,0,0,0,0,0,4.03857142857143,0.171428571428571,12.663967611336,2.23012379642366,0.1,0,"ACT",24822,"DaltAn00",1125961,3837,11889,"1987-10-29 01:00:00",2011,10313
"Kai Forbath","K","FA",,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",25648,"ForbKa44",1117835,3876,15001,"1987-09-02 01:00:00",2011,10487
"Leonard Hankerson","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24866,"HankLe00",1272283,3974,,"1988-05-07 01:00:00",2011,10307
"Dwayne Harris","WR","NYG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,1.04071428571429,,,,0,0.0725,13.0367842683632,,0,50.3242090784044,0,0,0,0,0.164609053497942,0,0.702272727272727,0,0,0,"ACT",24963,"HarrDw00",1245905,3860,12030,"1987-09-16 01:00:00",2011,10410
"Roy Helu","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",24892,"HeluRo00",1272498,4047,11959,"1988-12-07 00:00:00",2011,10355
"Alex Henery","K","FA",,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"CUT",24907,"HeneAl44",1823355,3890,11974,"1987-08-18 01:00:00",2011,10365
